Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[230]    0.0    0.00    0.00       2         Eigen::Array<int, -1, -1, 0, -1, -1>::Array(Eigen::Array<int, -1, -1, 0, -1, -1>&&) [230]
                0.00    0.00       2/5           std::remove_reference<Eigen::Array<int, -1, -1, 0, -1, -1>&>::type&& std::move<Eigen::Array<int, -1, -1, 0, -1, -1>&>(Eigen::Array<int, -1, -1, 0, -1, -1>&) [198]
                0.00    0.00       2/17          Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::_check_template_params() [113]
                0.00    0.00       2/2           Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::PlainObjectBase(Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >&&) [227]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::pointer_based_stl_iterator(Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>&, long) [246]
[231]    0.0    0.00    0.00       2         Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 1>::data() [231]
-----------------------------------------------
                0.00    0.00       2/2           std::ostream& Eigen::operator<< <Eigen::Array<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> > const&) [9]
[232]    0.0    0.00    0.00       2         Eigen::IOFormat::IOFormat(int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char) [232]
-----------------------------------------------
                0.00    0.00       2/2           std::ostream& Eigen::operator<< <Eigen::Array<int, -1, -1, 0, -1, -1> >(std::ostream&, Eigen::DenseBase<Eigen::Array<int, -1, -1, 0, -1, -1> > const&) [9]
[233]    0.0    0.00    0.00       2         Eigen::IOFormat::~IOFormat() [233]
-----------------------------------------------
                0.00    0.00       2/2           void Eigen::internal::call_assignment_no_alias<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [244]
[234]    0.0    0.00    0.00       2         Eigen::internal::Assignment<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int>, Eigen::internal::Dense2Dense, void>::run(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [234]
                0.00    0.00       2/2           void Eigen::internal::check_for_aliasing<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [242]
                0.00    0.00       2/2           void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [245]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::check_transpose_aliasing_run_time_selector<int, false, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::run(int const*, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [249]
[235]    0.0    0.00    0.00       2         Eigen::internal::blas_traits<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::extract(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [235]
                0.00    0.00       2/6           Eigen::internal::blas_traits<Eigen::Array<int, -1, -1, 0, -1, -1> >::extract(Eigen::Array<int, -1, -1, 0, -1, -1> const&) [186]
                0.00    0.00       2/4           Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::nestedExpression() const [201]
                0.00    0.00       2/5           Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::Transpose(Eigen::Array<int, -1, -1, 0, -1, -1> const&) [194]
-----------------------------------------------
                0.00    0.00       1/2           Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>::CwiseBinaryOp(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const&, Eigen::internal::scalar_sum_op<int, int> const&) [311]
                0.00    0.00       1/2           Eigen::internal::binary_evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>, Eigen::internal::IndexBased, Eigen::internal::IndexBased, int, int>::Data::Data(Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const&) [340]
[236]    0.0    0.00    0.00       2         Eigen::internal::scalar_sum_op<int, int>::scalar_sum_op(Eigen::internal::scalar_sum_op<int, int> const&) [236]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::unary_evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::IndexBased, int>::unary_evaluator(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [239]
[237]    0.0    0.00    0.00       2         Eigen::internal::evaluator_base<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::evaluator_base() [237]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::unary_evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::IndexBased, int>::~unary_evaluator() [240]
[238]    0.0    0.00    0.00       2         Eigen::internal::evaluator_base<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::~evaluator_base() [238]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::evaluator(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [250]
[239]    0.0    0.00    0.00       2         Eigen::internal::unary_evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::IndexBased, int>::unary_evaluator(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [239]
                0.00    0.00       2/2           Eigen::internal::evaluator_base<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::evaluator_base() [237]
                0.00    0.00       2/4           Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::nestedExpression() const [201]
                0.00    0.00       2/3           Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> const>::evaluator(Eigen::Array<int, -1, -1, 0, -1, -1> const&) [211]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::~evaluator() [251]
[240]    0.0    0.00    0.00       2         Eigen::internal::unary_evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::IndexBased, int>::~unary_evaluator() [240]
                0.00    0.00       2/3           Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> const>::~evaluator() [212]
                0.00    0.00       2/2           Eigen::internal::evaluator_base<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::~evaluator_base() [238]
-----------------------------------------------
                0.00    0.00       2/2           void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [245]
[241]    0.0    0.00    0.00       2         void Eigen::internal::resize_if_allowed<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, int, int>(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [241]
                0.00    0.00       4/538946      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::rows() const [27]
                0.00    0.00       4/261377      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::cols() const [33]
                0.00    0.00       2/8           Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::rows() const [158]
                0.00    0.00       2/8           Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>::cols() const [157]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::Assignment<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int>, Eigen::internal::Dense2Dense, void>::run(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [234]
[242]    0.0    0.00    0.00       2         void Eigen::internal::check_for_aliasing<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [242]
                0.00    0.00       2/538946      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::rows() const [27]
                0.00    0.00       2/261377      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::cols() const [33]
                0.00    0.00       2/2           Eigen::internal::checkTransposeAliasing_impl<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, true>::run(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [247]
-----------------------------------------------
                0.00    0.00       2/2           void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [245]
[243]    0.0    0.00    0.00       2         Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>, 0, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>&) [243]
                0.00    0.00   33024/33024       Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>::innerSize() const [54]
                0.00    0.00   32768/32768       Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>::assignCoeffByOuterInner(long, long) [59]
                0.00    0.00     258/258         Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>::outerSize() const [93]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::Array<int, -1, -1, 0, -1, -1>& Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::_set_noalias<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::DenseBase<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> > const&) [226]
[244]    0.0    0.00    0.00       2         void Eigen::internal::call_assignment_no_alias<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [244]
                0.00    0.00       2/2           Eigen::internal::Assignment<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int>, Eigen::internal::Dense2Dense, void>::run(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [234]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::Assignment<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int>, Eigen::internal::Dense2Dense, void>::run(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [234]
[245]    0.0    0.00    0.00       2         void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [245]
                0.00    0.00       2/2           Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::evaluator(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [250]
                0.00    0.00       2/2           void Eigen::internal::resize_if_allowed<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, int, int>(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [241]
                0.00    0.00       2/227908      Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >::evaluator(Eigen::Array<int, -1, -1, 0, -1, -1> const&) [41]
                0.00    0.00       2/3           Eigen::EigenBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::const_cast_derived() const [222]
                0.00    0.00       2/2           Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>::generic_dense_assignment_kernel(Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >&, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> > const&, Eigen::internal::assign_op<int, int> const&, Eigen::Array<int, -1, -1, 0, -1, -1>&) [248]
                0.00    0.00       2/2           Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>, 0, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>&) [243]
                0.00    0.00       2/2           Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::~evaluator() [251]
                0.00    0.00       2/227908      Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >::~evaluator() [42]
-----------------------------------------------
                0.00    0.00       1/2           Eigen::DenseBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::begin() [370]
                0.00    0.00       1/2           Eigen::DenseBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::end() [369]
[246]    0.0    0.00    0.00       2         Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::pointer_based_stl_iterator(Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>&, long) [246]
                0.00    0.00       2/3           Eigen::internal::variable_if_dynamic<long, 1>::variable_if_dynamic(long) [208]
                0.00    0.00       2/2           Eigen::internal::ReshapedImpl_dense<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0, true>::innerStride() const [259]
                0.00    0.00       2/2           Eigen::MapBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>, 1>::data() [231]
                0.00    0.00       2/16387       Eigen::internal::variable_if_dynamic<long, 1>::value() [67]
-----------------------------------------------
                0.00    0.00       2/2           void Eigen::internal::check_for_aliasing<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [242]
[247]    0.0    0.00    0.00       2         Eigen::internal::checkTransposeAliasing_impl<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, true>::run(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [247]
                0.00    0.00       2/227914      Eigen::PlainObjectBase<Eigen::Array<int, -1, -1, 0, -1, -1> >::data() const [35]
                0.00    0.00       2/6           Eigen::internal::blas_traits<Eigen::Array<int, -1, -1, 0, -1, -1> >::extract(Eigen::Array<int, -1, -1, 0, -1, -1> const&) [186]
                0.00    0.00       2/2           Eigen::internal::check_transpose_aliasing_run_time_selector<int, false, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::run(int const*, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [249]
-----------------------------------------------
                0.00    0.00       2/2           void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [245]
[248]    0.0    0.00    0.00       2         Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >, Eigen::internal::assign_op<int, int>, 0>::generic_dense_assignment_kernel(Eigen::internal::evaluator<Eigen::Array<int, -1, -1, 0, -1, -1> >&, Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> > const&, Eigen::internal::assign_op<int, int> const&, Eigen::Array<int, -1, -1, 0, -1, -1>&) [248]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::checkTransposeAliasing_impl<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, true>::run(Eigen::Array<int, -1, -1, 0, -1, -1> const&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [247]
[249]    0.0    0.00    0.00       2         Eigen::internal::check_transpose_aliasing_run_time_selector<int, false, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::run(int const*, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [249]
                0.00    0.00       2/2           Eigen::internal::blas_traits<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::extract(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [235]
                0.00    0.00       2/3           Eigen::TransposeImpl<Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Dense>::data() [204]
-----------------------------------------------
                0.00    0.00       2/2           void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [245]
[250]    0.0    0.00    0.00       2         Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::evaluator(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [250]
                0.00    0.00       2/2           Eigen::internal::unary_evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::IndexBased, int>::unary_evaluator(Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&) [239]
-----------------------------------------------
                0.00    0.00       2/2           void Eigen::internal::call_dense_assignment_loop<Eigen::Array<int, -1, -1, 0, -1, -1>, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::assign_op<int, int> >(Eigen::Array<int, -1, -1, 0, -1, -1>&, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> const&, Eigen::internal::assign_op<int, int> const&) [245]
[251]    0.0    0.00    0.00       2         Eigen::internal::evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const> >::~evaluator() [251]
                0.00    0.00       2/2           Eigen::internal::unary_evaluator<Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> const>, Eigen::internal::IndexBased, int>::~unary_evaluator() [240]
-----------------------------------------------
                0.00    0.00       1/2           Eigen::DenseBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::begin() [370]
                0.00    0.00       1/2           Eigen::DenseBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::end() [369]
[252]    0.0    0.00    0.00       2         Eigen::EigenBase<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::derived() [252]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [275]
[253]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [253]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [276]
[254]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [254]
                0.00    0.00       2/10          __gnu_cxx::new_allocator<int>::max_size() const [134]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::allocator() [266]
[255]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::new_allocator() [255]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::~allocator() [267]
[256]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::~new_allocator() [256]
-----------------------------------------------
                0.00    0.00       1/2           Eigen::internal::check_transpose_aliasing_run_time_selector<int, false, Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> >::run(int const*, Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const&) [354]
                0.00    0.00       1/2           Eigen::internal::binary_evaluator<Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>, Eigen::internal::IndexBased, Eigen::internal::IndexBased, int, int>::Data::Data(Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const> const&) [340]
[257]    0.0    0.00    0.00       2         Eigen::CwiseBinaryOp<Eigen::internal::scalar_sum_op<int, int>, Eigen::Array<int, -1, -1, 0, -1, -1> const, Eigen::Transpose<Eigen::Array<int, -1, -1, 0, -1, -1> > const>::rhs() const [257]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::ReshapedImpl_dense<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0, true>::innerStride() const [259]
[258]    0.0    0.00    0.00       2         Eigen::Array<int, -1, -1, 0, -1, -1>::innerStride() const [258]
-----------------------------------------------
                0.00    0.00       2/2           Eigen::internal::pointer_based_stl_iterator<Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0> >::pointer_based_stl_iterator(Eigen::Reshaped<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0>&, long) [246]
[259]    0.0    0.00    0.00       2         Eigen::internal::ReshapedImpl_dense<Eigen::Array<int, -1, -1, 0, -1, -1>, -1, 1, 0, true>::innerStride() const [259]
